node_id,ars_no,name,lon,lat,in_hwaseong
GGB226000117,27120,서울구치소,126.98825,37.391867,0
GGB226000118,27121,서울구치소,126.9889,37.3919,0
GGB226000119,27123,양지편.청계성당,126.99175,37.39065,0
GGB226000120,27125,한직골.농협,126.998483,37.388933,0
GGB226000185,27152,청계동주민센터,126.995267,37.389533,0
GGB226000186,27180,청계동주민센터,126.995517,37.3892,0
GGB226000190,27186,의왕청계영업소,127.02325,37.393133,0
GGB226000191,27185,의왕청계영업소,127.026167,37.39245,0
GGB223000004,24166,운암주공1단지.운천중학교,127.078667,37.158017,0
GGB223000005,24153,운암주공5단지,127.075183,37.146233,0
GGB223000043,24014,오산센트럴푸르지오,127.081533,37.159,0
GGB223000046,24168,운암주공1단지.운천중학교,127.078883,37.157867,0
GGB223000047,24165,운암주공2.3단지.운천고,127.0779,37.154967,0
GGB223000048,24160,오산시청.운암주공4단지,127.076433,37.150317,0
GGB223000057,24057,한신대입구사거리,127.0233,37.196667,0
GGB223000089,24133,문화의거리,127.070617,37.146333,0
GGB223000092,24180,신양아파트,127.073383,37.146033,0
GGB223000093,24155,운암주공5단지.운암중학교,127.075183,37.146417,0
GGB223000094,24158,오산시청.운암주공4단지,127.076217,37.1511,0
GGB223000095,24228,오산시티자이1.2단지,127.091067,37.15005,0
GGB223000097,24117,우방한솔아파트,127.068933,37.133833,0
GGB223000098,24114,원동초교.제일교회앞,127.068767,37.13645,0
GGB223000099,24111,오산역e-편한세상1단지아파트,127.068583,37.140783,0
GGB223000126,24107,오산역.오산터미널,127.068617,37.144433,0
GGB223000127,24113,오산역e-편한세상1단지아파트,127.068867,37.1398,0
GGB223000128,24115,원동초교.제일교회앞,127.069033,37.1366,0
GGB223000161,24195,한신대입구사거리,127.02315,37.196683,0
GGB223000167,24128,(구)화성동부경찰서.르마레시티,127.070367,37.142567,0
GGB223000188,24185,롯데인재개발원후문,127.089583,37.1586,0
GGB223000189,24192,롯데오산물류,127.093867,37.158667,0
GGB223000199,24161,운암주공2.3단지.운천고,127.0774,37.154517,0
GGB223000209,24197,롯데오산물류,127.093317,37.158883,0
GGB223000210,24196,롯데인재개발원후문,127.090033,37.158817,0
GGB223000237,24212,운암주공1단지후문,127.080983,37.158783,0
GGB223000336,24310,오산시티자이1.2단지,127.090767,37.1501,0
GGB223000464,24138,오산장례식장,127.08475,37.158733,0
GGB223000465,24141,오산장례식장,127.0855,37.158917,0
GGB223000471,24041,오산장례식장후문,127.086633,37.15965,0
GGB223000522,24097,원영화남아파트,127.067717,37.130133,0
GGB223000524,24118,원동.동부삼환아파트,127.069217,37.13285,0
GGB223000525,24106,갈곶동.KCC스위첸아파트,127.068417,37.1316,0
GGB223000540,24467,오산역환승센터2층(2승강장),127.066667,37.14625,0
GGB228000271,29921,농서근린공원.기흥테라타워,127.070183,37.230967,0
GGB228000272,29922,농서근린공원.기흥테라타워,127.0705,37.23115,0
GGB228000669,29165,서천효성해링턴,127.07565,37.2445,0
GGB228000670,29166,서천효성해링턴,127.075967,37.243717,0
GGB228000675,29014,삼성삼거리,127.070783,37.268267,0
GGB228000676,29023,영통빌리지,127.075483,37.26755,0
GGB228000677,29051,영통입구,127.081183,37.26815,0
GGB228000702,29013,삼성삼거리,127.07045,37.267917,0
GGB228000876,47673,포레나광교상현,127.0747,37.304133,0
GGB228000891,29054,성복역.롯데몰.두산기술원,127.0815,37.312233,0
GGB228000894,29052,성복역.롯데몰.두산기술원,127.081217,37.312033,0
GGB228000895,29047,성복역.데이파크,127.079483,37.312817,0
GGB228001000,29798,대지고등학교.전내교차로,127.123017,37.32365,0
GGB228001001,29282,꽃메마을2단지,127.120283,37.32255,0
GGB228001002,29873,보정동행정복지센터,127.11245,37.320367,0
GGB228001003,29249,보정동행정복지센터,127.112367,37.320633,0
GGB228001004,29800,꽃메마을.현대홈타운3단지,127.1179,37.321717,0
GGB228001005,29277,꽃메마을.새에덴교회,127.118983,37.322317,0
GGB228001006,29799,꽃메마을1단지,127.121033,37.323083,0
GGB228001028,29200,죽전역.수지레스피아.죽전2동행정복지센터.신세계사우스시티,127.107433,37.325483,0
GGB228001029,29160,용인포은아트홀,127.1048,37.324633,0
GGB228001030,29137,풍덕천사거리,127.101917,37.323667,0
GGB228001031,29100,수지구청.진산삼성A,127.097083,37.320683,0
GGB228001032,29096,용인시평생학습관.힐스테이트,127.094367,37.319,0
GGB228001033,29740,풍덕고교사거리,127.09095,37.316983,0
GGB228001034,29782,수지지역난방공사,127.088383,37.315417,0
GGB228001037,29037,LG빌리지2차.두산기술원,127.0778,37.311733,0
GGB228001038,29026,풍산아파트.벽산아파트.힐스테이트,127.0763,37.309367,0
GGB228001039,29747,서원말.심곡서원.상현지구대.금호.현대아파트,127.07495,37.306033,0
GGB228001042,29017,광교상현마을현대아파트,127.073033,37.302217,0
GGB228001043,29749,포레나광교상현,127.07455,37.304167,0
GGB228001044,29022,서원말.심곡서원.상현지구대.금호.현대아파트,127.07475,37.306133,0
GGB228001045,29750,풍산아파트.벽산아파트.힐스테이트,127.076017,37.309183,0
GGB228001047,29748,LG빌리지2차.두산기술원,127.078233,37.3122,0
GGB228001050,29760,풍덕고교사거리,127.0906,37.3171,0
GGB228001051,29097,용인시평생학습관.힐스테이트,127.094817,37.319617,0
GGB228001052,47091,수지구청,127.09715,37.321117,0
GGB228001053,29138,풍덕천사거리,127.1009,37.323417,0
GGB228001055,29199,죽전역.포은아트홀.죽전2동행정복지센터.신세계사우스시티,127.106367,37.325567,0
GGB228001084,29227,죽전초중고교.대현초교,127.109167,37.333317,0
GGB228001085,29228,동성1차아파트.죽전패션타운.서울예스병원,127.1092,37.330133,0
GGB228001086,29230,죽전동성2차아파트,127.109217,37.328583,0
GGB228001087,29215,죽현마을.단국대학교입구,127.10875,37.31965,0
GGB228001088,29213,삼성휴먼센터,127.108633,37.3169,0
GGB228001089,29209,보정역.보정고등학교.동아솔레시티,127.108567,37.314367,0
GGB228001090,29212,더샵보정애비뉴1.2단지,127.10865,37.310983,0
GGB228001091,29863,트레이더스.삼성명가.성원A,127.10605,37.305283,0
GGB228001092,29186,금호아파트.성원아파트,127.106,37.303633,0
GGB228001093,29195,연원마을LG.벽산아파트.구성역,127.106933,37.300317,0
GGB228001094,29201,마북3통마을회관,127.108183,37.298533,0
GGB228001095,29235,구성사거리.여성능력개발센터,127.110167,37.294733,0
GGB228001096,29221,용인운전면허시험장,127.1092,37.2892,0
GGB228001097,29197,인성마을.현대아파트,127.10735,37.2868,0
GGB228001098,29178,양현마을.풍림아파트,127.106017,37.284583,0
GGB228001099,29187,갈현마을.현대홈타운,127.10595,37.2814,0
GGB228001100,29183,삼익아파트.국가인권교육원,127.10595,37.278833,0
GGB228001101,29179,원대마을.한신아파트,127.105783,37.27615,0
GGB228001102,29182,신갈초등학교.신갈오거리,127.10575,37.2738,0
GGB228001103,29172,경기도박물관입구,127.105667,37.269433,0
GGB228001104,29171,보라초등학교,127.105383,37.264,0
GGB228001105,29158,통미마을.보라1동,127.10455,37.257567,0
GGB228001106,29169,삼성아파트.현대모닝싸이드아파트,127.1053,37.252167,0
GGB228001107,56585,공세성원상떼레이크뷰,127.1018,37.2352,0
GGB228001111,29141,강동냉장,127.102367,37.22805,0
GGB228001113,29119,고매사거리.고매농협,127.098567,37.2225,0
GGB228001114,29108,고매파출소,127.098867,37.222917,0
GGB228001115,29135,유상냉장,127.10155,37.22495,0
GGB228001116,29140,강동냉장,127.1022,37.227733,0
GGB228001120,29153,한일마을,127.10335,37.242633,0
GGB228001121,29163,삼성아파트.현대모닝싸이드아파트,127.10475,37.251917,0
GGB228001122,29155,통미마을.보라1동,127.104217,37.257933,0
GGB228001123,29167,경기도박물관,127.10525,37.267017,0
GGB228001124,29180,신갈오거리,127.105517,37.270467,0
GGB228001125,29175,신갈초교.신갈오거리,127.105517,37.272783,0
GGB228001126,29176,원대마을,127.105583,37.275133,0
GGB228001127,29181,삼익아파트.국가인권교육원,127.105667,37.278833,0
GGB228001128,29173,양현마을.풍림아파트,127.105533,37.284317,0
GGB228001129,29198,인성마을.현대아파트,127.107183,37.2871,0
GGB228001130,29218,용인운전면허시험장,127.108633,37.289,0
GGB228001131,29233,경기도여성능력개발센터,127.11,37.2925,0
GGB228001133,29206,마북3통마을회관,127.108217,37.297967,0
GGB228001134,29193,연원마을LG.벽산아파트.구성역,127.106733,37.3001,0
GGB228001135,29177,금호아파트.성원아파트,127.105617,37.302867,0
GGB228001136,29184,트레이더스.삼성명가.성원A,127.105667,37.3051,0
GGB228001137,29202,더샵보정애비뉴1.2단지,127.108333,37.310867,0
GGB228001138,29203,보정역.보정고등학교.동아솔레시티,127.108217,37.31445,0
GGB228001139,29204,삼성휴먼센터,127.10825,37.316833,0
GGB228001140,29207,죽현마을.단국대학교입구,127.108333,37.32035,0
GGB228001142,29217,동성1차아파트.죽전패션타운.서울예스병원,127.108683,37.33065,0
GGB228001143,29219,죽전초중고교.대현초교,127.1087,37.332233,0
GGB228001144,29223,벽산아파트,127.108717,37.33475,0
GGB228001175,29159,보라초등학교,127.104833,37.263583,0
GGB228001184,56676,광교상현마을현대아파트,127.073067,37.302533,0
GGB228001317,29796,중앙공원,127.1165,37.32045,0
GGB228001377,47610,보정동카페거리.죽현마을,127.109333,37.320633,0
GGB228001379,47135,구성사거리,127.109767,37.294917,0
GGB228001413,47439,대지고등학교.전내교차로,127.123167,37.323917,0
GGB228001681,29161,민속촌입구,127.104883,37.254433,0
GGB228001737,47683,단국대.치과병원,127.125483,37.32235,0
GGB228001773,47751,민속촌입구,127.1051,37.254667,0
GGB228001795,47788,고매사거리.고매농협,127.097333,37.221833,0
GGB228001860,47787,한일마을,127.103317,37.242317,0
GGB228001978,47717,단국대정문,127.12585,37.323333,0
GGB228001979,47899,단국대.종합실험동,127.125683,37.320167,0
GGB228001980,47962,단국대.평화의광장,127.128783,37.320133,0
GGB228001981,47900,단국대.인문관,127.1283,37.322233,0
GGB228002008,47921,상현중학교,127.071183,37.298367,0
GGB228002009,47916,상현중학교,127.071183,37.29855,0
GGB228002010,47918,새빛초등학교.광교자이,127.07265,37.297983,0
GGB228002012,47919,상현고등학교,127.07485,37.29755,0
GGB228002013,47917,상현고등학교,127.074883,37.29735,0
GGB228002014,47920,광교지웰레이크.광교더포레스트,127.078967,37.295533,0
GGB228002017,47931,서수지IC입구,127.05785,37.323317,0
GGB228002018,47930,서수지IC입구,127.05855,37.3232,0
GGB228002035,47658,광교지웰레이크.광교더포레스트,127.078867,37.295367,0
GGB228002053,29899,서천2차아이파크,127.075733,37.241183,0
GGB228002054,29900,서천2차아이파크,127.075367,37.24125,0
GGB228002055,29901,서천마을센트럴파크원.힐스테이트,127.074217,37.239033,0
GGB228002056,29902,서천마을센트럴파크원.힐스테이트,127.073867,37.239083,0
GGB228002061,29903,서천마을2단지.쌍용예가,127.072433,37.237133,0
GGB228002062,29904,서천마을2단지.쌍용예가,127.072183,37.2373,0
GGB228002063,29905,서천고등학교,127.068783,37.234667,0
GGB228002064,29906,서천고등학교,127.0689,37.2345,0
GGB228002065,29907,서천마을3단지,127.07065,37.235117,0
GGB228002066,29908,서천마을3단지,127.07105,37.23495,0
GGB228002101,47986,상갈역,127.108083,37.26165,0
GGB228002102,47990,금화마을입구,127.104083,37.26165,0
GGB228002103,47991,금화마을입구,127.104383,37.261717,0
GGB228002146,56008,수지지역난방공사,127.089033,37.316183,0
GGB228002190,56057,중앙공원,127.116317,37.320617,0
GGB228002191,56058,보정동카페거리.죽현마을,127.1093,37.320383,0
GGB228002279,56586,공세성원상떼레이크뷰,127.102217,37.235967,0
GGB228003337,56382,서농동행정복지센터.서천마을3단지후문,127.06825,37.236717,0
GGB228003580,29024,프리미엄아울렛,127.076133,37.267017,0
GGB228003581,47767,광교마을.린병원.독바위,127.066117,37.29955,0
GGB228003582,47766,광교마을.린병원.독바위,127.065467,37.29905,0
GGB233002042,55042,임광그대가3단지,126.969767,37.217267,1
GGB233002043,55041,임광그대가3단지,126.969233,37.217233,1
GGB233002044,55018,언창공단,126.8823,37.193333,1
GGB233002045,55007,언창공단,126.8824,37.193367,1
GGB233002046,55013,창곡2리교회앞,126.884967,37.184783,1
GGB233002047,55006,자재이골입구,126.887233,37.1817,1
GGB233002048,55005,우렁골입구,126.887317,37.181767,1
GGB233002049,55004,창곡주유소앞,126.890683,37.1746,1
GGB233002050,55019,창곡주유소앞,126.890783,37.174633,1
GGB233002051,55012,구장사거리앞,126.893017,37.169867,1
GGB233002052,55003,구장사거리앞,126.89335,37.16975,1
GGB233002053,55588,한신아파트,126.950883,37.216317,1
GGB233002056,55026,전원마을,126.90735,37.1841,1
GGB233002057,55027,힐스테이트동탄,127.120717,37.183133,1
GGB233002058,55028,이편한세상신봉담,126.941433,37.2295,1
GGB233002060,55030,늘봄초교.파크푸르지오,127.111183,37.216367,1
GGB233002066,55590,화남초,127.095517,37.16465,1
GGB233002067,55591,동탄호수마을,127.0954,37.164983,1
GGB233002071,55039,기천1리입구,126.907417,37.17655,1
GGB233002072,55592,레이크자연앤푸르지오,127.101167,37.16495,1
GGB233002073,55053,화성파크드림.한일베라체,126.927017,37.127217,1
GGB233002074,55051,한일베라체.화성파크드림,126.926817,37.127717,1
GGB233002076,55045,도이초교.역사박물관,126.92725,37.132233,1
GGB233002083,55049,화성그린환경센터,126.936383,37.1508,1
GGB233002084,55055,봉담호수공원.신협앞,126.950483,37.218667,1
GGB233002085,55062,동화휴먼시아1단지.상봉초등학교,126.95645,37.2177,1
GGB233002086,55054,동일하이빌.상봉초등학교,126.956083,37.217667,1
GGB233002087,37688,봉담택지지구,126.9535,37.2199,1
GGB233002088,55067,삼괴중고교,126.821367,37.0884,1
GGB233002089,55064,삼괴중고교,126.820533,37.088283,1
GGB233002090,55065,우정읍행정복지센터,126.816367,37.088483,1
GGB233002091,55066,우정읍행정복지센터,126.816567,37.088383,1
GGB233002092,36994,동탄파라곤,127.070983,37.204033,1
GGB233002093,36995,동탄파라곤,127.07135,37.204033,1
GGB233002094,55365,보통3리,126.97695,37.181517,1
GGB233002095,55366,보통3리,126.977383,37.180833,1
GGB233002096,37690,정남농촌체험학교,126.9781,37.151633,1
GGB233002097,55068,정남농촌체험학교,126.976633,37.1518,1
GGB233002098,55086,신한에스빌아파트앞,127.039517,37.208967,1
GGB233002099,55095,화성종합경기타운사거리,126.921267,37.134133,1
GGB233002100,55079,화성종합경기타운사거리,126.921683,37.13415,1
GGB233002101,37286,화성문화원.향남환승터미널,126.921083,37.132,1
GGB233002102,37287,향남환승터미널,126.921567,37.1328,1
GGB233002103,55084,에일린의뜰,126.920617,37.127867,1
GGB233002104,55080,신영지웰,126.920967,37.127867,1
GGB233002105,55085,단독주택단지,126.919867,37.124333,1
GGB233002106,55081,단독주택단지,126.920183,37.12425,1
GGB233002109,55083,화성종합운동장,126.920433,37.135133,1
GGB233002110,60116,어천2리마을회관앞,126.913067,37.250117,1
GGB233002111,55131,반달마을,127.066983,37.234533,1
GGB233002112,55132,반달마을,127.067067,37.2344,1
GGB233002113,55089,산척리,127.089517,37.169067,1
GGB233002114,55090,산척리,127.09,37.171017,1
GGB233002115,55091,DM디스플레이,127.08765,37.16415,1
GGB233002116,55092,DM디스플레이,127.087717,37.16555,1
GGB233002117,55100,한마음초교.광명메이루즈,127.0568,37.2075,1
GGB233002118,55087,양노리,126.859967,37.228667,1
GGB233002120,37751,화성서부경찰서,126.821733,37.191417,1
GGB233002121,55093,화성서부경찰서,126.822117,37.190917,1
GGB233002122,55094,정남행정복합센터,126.971667,37.161167,1
GGB233002123,55097,정남행정복합센터,126.97275,37.16155,1
GGB233002124,55593,경기도시공사동탄사업단,127.1018,37.165483,1
GGB233002127,55596,대방노블랜드5차,126.8141,37.290317,1
GGB233002128,55597,대방노블랜드6차,126.8148,37.2901,1
GGB233002129,55598,대방노블랜드2차,126.817467,37.28915,1
GGB233002130,55104,그린빌라.롤링힐스,126.8413,37.189917,1
GGB233002131,55105,그린빌라.롤링힐스,126.84205,37.189583,1
GGB233002132,55279,롯데시네마,127.04245,37.214483,1
GGB233002133,55599,대방노블랜드3차,126.817333,37.289033,1
GGB233002134,55160,거문들,126.829933,37.089367,1
GGB233002135,55179,남양타운,126.797417,37.198383,1
GGB233002136,55180,남양타운,126.797067,37.19775,1
GGB233002137,55123,마도할인마트,126.796333,37.195017,1
GGB233002138,55124,마도할인마트,126.796583,37.195083,1
GGB233002139,55181,쌍송1리앞,126.792183,37.189783,1
GGB233002140,55182,쌍송1리앞,126.793083,37.190517,1
GGB233002141,55183,마도유통상가앞,126.789867,37.186533,1
GGB233002142,55184,마도유통상가앞,126.790333,37.1867,1
GGB233002143,55185,쌍송2리앞,126.788233,37.1844,1
GGB233002144,55186,쌍송2리.산업단지내,126.788783,37.184667,1
GGB233002149,55106,어천저수지,126.914783,37.251233,1
GGB233002150,55107,어천저수지,126.914783,37.25135,1
GGB233002151,55098,만세구청.화성종합경기타운,126.921617,37.136317,1
GGB233002152,55368,만세구청.화성종합경기타운,126.921233,37.136283,1
GGB233002153,55096,슬항3리,126.762883,37.209333,1
GGB233002155,55161,안녕성당앞,126.996267,37.204267,1
GGB233002156,55114,장짐삼거리앞,126.899367,37.138717,1
GGB233002157,55156,장짐삼거리앞,126.899633,37.139233,1
GGB233002159,36024,양우내안애,126.823383,37.202783,1
GGB233002160,55175,하피랜드,126.888283,37.16895,1
GGB233002161,55176,하피랜드,126.887833,37.169167,1
GGB233002163,55254,봉림사입구,126.841,37.217483,1
GGB233002164,55255,봉림사입구,126.840767,37.21765,1
GGB233002165,55602,현대트랜시스,127.103633,37.217567,1
GGB233002166,55603,롤링힐스,126.837817,37.19285,1
GGB233002167,55125,창곡1리입구,126.880917,37.196467,1
GGB233002168,55126,창곡1리입구,126.881283,37.196067,1
GGB233002169,55605,LH1단지.한양수자인,127.11425,37.216767,1
GGB233002170,55115,경기수협.보건소,126.811883,37.206917,1
GGB233002171,55116,경기수협.보건소,126.81185,37.207033,1
GGB233002173,55606,LH1단지.한양수자인,127.1148,37.2169,1
GGB233002174,55188,매송초등학교,126.928117,37.2485,1
GGB233002175,55275,기천3리,126.908417,37.1884,1
GGB233002176,55774,다원초.파크자이,127.111617,37.21235,1
GGB233002177,55276,기천3리.키울,126.90955,37.19145,1
GGB233002178,55775,다원초.파크자이,127.111833,37.212367,1
GGB233002179,55609,동탄파크이지더원.자이후문,127.11185,37.210067,1
GGB233002180,55017,안덕우리,126.863283,37.1364,1
GGB233002181,55610,동탄파크자이.이지더원후문,127.112033,37.210167,1
GGB233002182,55611,한양수자인.파크푸르지오,127.112833,37.21665,1
GGB233002184,55157,주곡1리,126.825,37.1175,1
GGB233002185,55144,모아미래도2단지,127.0518,37.208717,1
GGB233002186,55278,화성시청역,126.821,37.189033,1
GGB233002187,55612,파크푸르지오.한양수자인,127.112717,37.21675,1
GGB233002188,55317,신남1리,126.818233,37.180733,1
GGB233002189,55318,안석2리,126.817183,37.17835,1
GGB233002190,60117,어천2리마을회관앞,126.912883,37.25015,1
GGB233002212,55133,가재1리입구.자연샘,126.919667,37.1452,1
GGB233002213,55108,현대기아연구소,126.844067,37.161683,1
GGB233002214,55110,온석2리앞,126.846883,37.167417,1
GGB233002215,55930,비봉교차로,126.8783,37.23845,1
GGB233002216,55117,안장골입구,126.844167,37.179233,1
GGB233002217,55139,국민체육센터,126.952217,37.221067,1
GGB233002218,55140,국민체육센터,126.952433,37.221183,1
GGB233002221,55111,온석2리앞,126.847067,37.167517,1
GGB233002222,36611,조암하나로마트,126.818017,37.086,1
GGB233002223,55112,온석리입구,126.845317,37.173583,1
GGB233002224,55113,온석리입구,126.8454,37.173667,1
GGB233002225,55118,안장골입구,126.844283,37.179217,1
GGB233002226,55109,현대기아연구소,126.844317,37.162017,1
GGB233002229,55119,창곡1리,126.88415,37.186617,1
GGB233002230,55120,창곡1리,126.883817,37.1874,1
GGB233002231,36612,조암하나로마트,126.8176,37.08575,1
GGB233002233,55121,안녕4통.고수문,126.98225,37.212633,1
GGB233002234,55122,안녕4통.고수문,126.982783,37.212633,1
GGB233002235,55136,영지,126.706933,37.1615,1
GGB233002236,55208,영지,126.706617,37.161433,1
GGB233002237,55137,백미리입구,126.7007,37.151567,1
GGB233002238,55209,백미리입구,126.700567,37.152333,1
GGB233002239,55210,궁평보건지소,126.70215,37.142567,1
GGB233002240,55138,궁평보건지소,126.70205,37.143317,1
GGB233002242,55129,한국아델리움.풍림아이원,126.928,37.130617,1
GGB233002243,37750,조암한라비발디,126.823767,37.087983,1
GGB233002244,37968,조암한라비발디,126.82375,37.0882,1
GGB233002245,55244,효행초등학교정문,126.96905,37.21595,1
GGB233002246,55245,임광그대가3단지,126.96925,37.21605,1
GGB233002247,55998,동탄2차고지,127.103467,37.1554,1
GGB233002248,55999,동탄2차고지,127.10335,37.155283,1
GGB233002249,36615,신동탄포레자이후문,127.06505,37.238017,1
GGB233002253,36616,우남퍼스트빌.V타운2,127.04215,37.206367,1
GGB233002254,55933,남수원현대아파트정문,127.009533,37.206933,1
GGB233002255,55246,신명아파트,126.9724,37.2136,1
GGB233002256,55247,임광1.2단지입구,126.97315,37.2138,1
GGB233002258,55471,현대기아자동차연구소,126.812967,37.171733,1
GGB233002259,55472,현대기아자동차연구소,126.812783,37.1718,1
GGB233002260,55474,우미린.하우스디더레이크,127.10335,37.17235,1
GGB233002261,55475,방교초.레이크자이더테라스,127.10135,37.17265,1
GGB233002262,55476,하우스디더레이크.우미린,127.105483,37.172617,1
GGB233002264,55613,동탄첨단산업지구,127.092633,37.211,1
GGB233002265,55141,매향리,126.767817,37.044533,1
GGB233002267,55142,석천3리,126.770867,37.043,1
GGB233002268,55143,기아2차아파트앞,126.79315,37.059167,1
GGB233002269,55614,동탄첨단산업지구,127.092917,37.210983,1
GGB233002272,55150,신일해피트리아파트,127.0533,37.2003,1
GGB233002273,55147,능동은행사거리.동탄시티병원,127.061817,37.2089,1
GGB233002274,55615,향남부영6단지,126.909333,37.11445,1
GGB233002275,55616,현대자동차출고센터,126.818383,37.14655,1
GGB233002276,55617,현대자동차출고센터,126.818167,37.14665,1
GGB233002277,55934,(임시)e편한세상동탄파크아너스,127.146217,37.176117,1
GGB233002278,36617,화산5리,126.8109,37.070233,1
GGB233002279,36618,화산5리,126.81095,37.070117,1
GGB233002280,36619,가재3리,126.9246,37.157783,1
GGB233002282,55468,비봉체육공원,126.841517,37.266633,1
GGB233002285,37076,사강2리,126.729917,37.21165,1
GGB233002286,36620,가재3리,126.924533,37.157733,1
GGB233002288,37086,세정초.하우스디,127.1248,37.1676,1
GGB233002289,37112,왕배초.금강1차,127.111417,37.1804,1
GGB233002291,37111,바이오밸리,126.7694,37.172483,1
GGB233002294,37134,반도8차,127.092517,37.201867,1
GGB233002295,55177,무송그린빌리지,126.845783,37.185817,1
GGB233002296,55178,무송그린빌리지,126.84525,37.184433,1
GGB233002297,55211,백석,126.7034,37.1556,1
GGB233002298,55212,사곶입구,126.708033,37.163683,1
GGB233002299,55213,백석로입구,126.706083,37.1589,1
GGB233002300,55214,사곶입구,126.70775,37.16355,1
GGB233002301,55215,서신면행정복지센터,126.708033,37.16575,1
GGB233002302,36621,우남퍼스트빌v2타운2,127.042317,37.206483,1
GGB233002303,55216,마루교차로,126.696867,37.133267,1
GGB233002304,55217,마루교차로,126.69675,37.133417,1
GGB233002305,55218,해운경로당,126.701417,37.1377,1
GGB233002307,55220,해운교차로,126.702383,37.140467,1
GGB233002308,55221,해운교차로,126.7022,37.140217,1
GGB233002309,55222,백석,126.70365,37.155567,1
GGB233002310,55223,백석로입구,126.70615,37.158417,1
GGB233002311,55224,서신면행정복지센터,126.7084,37.16565,1
GGB233002313,55360,상안2리교차로,126.710583,37.1812,1
GGB233002314,55361,상안2리교차로,126.710367,37.1811,1
GGB233002315,55232,상안삼거리,126.706683,37.176967,1
GGB233002316,55225,상안삼거리,126.706117,37.17495,1
GGB233002317,60120,(임시)청연초등학교,126.868233,37.24595,1
GGB233002318,60121,(임시)비봉LH5단지,126.865617,37.248067,1
GGB233002319,55148,장안4리입구,126.8398,37.03405,1
GGB233002320,55149,장안4리입구,126.839933,37.034133,1
GGB233002321,55226,비봉교차로,126.8792,37.238833,1
GGB233002326,55151,향남홈플러스,126.92235,37.131317,1
GGB233002327,55158,운평리,126.78195,37.090967,1
GGB233002328,55159,운평리,126.782017,37.0909,1
GGB233002329,55379,자안공단,126.87185,37.20655,1
GGB233002330,55172,육일리마을회관,126.725867,37.208217,1
GGB233002331,55162,남산공단.힘펠,126.984367,37.19835,1
GGB233002332,55163,힘펠.남산공단,126.9845,37.198467,1
GGB233002333,55230,청광아파트,126.985817,37.198183,1
GGB233002334,55164,청광아파트,126.985883,37.1983,1
GGB233002335,55165,안녕11통,126.990883,37.197417,1
GGB233002336,55166,안녕11통,126.990867,37.197517,1
GGB233002337,55167,월드마트,126.994233,37.197717,1
GGB233002338,55168,월드마트,126.994283,37.197617,1
GGB233002339,55169,일진산업단지,126.997683,37.19585,1
GGB233002340,55170,일진산업단지,126.9978,37.1959,1
GGB233002341,55171,경기고속차고지,126.9957,37.1976,1
GGB233002343,60122,(임시)호반써밋.금강펜테리움,126.86795,37.250183,1
GGB233002344,37738,한신아파트,127.042017,37.203317,1
GGB233002348,60123,(임시)호반써밋.금강펜테리움,126.86785,37.25035,1
GGB233002350,60124,(임시)비봉LH5단지,126.865417,37.24815,1
GGB233002351,55256,구장리새터말입구,126.89905,37.153467,1
GGB233002352,37011,하기등리,126.935817,37.14575,1
GGB233002353,55253,삼성반도체후문,127.071283,37.228417,1
GGB233002354,55236,매송휴먼시아후문,126.88085,37.2677,1
GGB233002355,55237,매송휴먼시아후문,126.880833,37.267833,1
GGB233002356,55238,장짐삼거리,126.901083,37.139633,1
GGB233002357,55239,장짐삼거리,126.901067,37.1395,1
GGB233002358,55240,서신사거리,126.70745,37.167817,1
GGB233002359,55241,서신사거리,126.707367,37.167783,1
GGB233002360,55252,향남홈플러스,126.922383,37.131567,1
GGB233002365,55242,장지천,127.087,37.163167,1
GGB233002366,55243,장지천,127.086967,37.161533,1
GGB233002369,60125,(임시)청연초등학교,126.8689,37.246,1
GGB233002370,36622,보통3리입구,126.977617,37.18945,1
GGB233002371,55250,아이파크정문,126.970533,37.213817,1
GGB233002372,55251,봉담휴먼빌아파트,126.97,37.21415,1
GGB233002373,55444,호반3차.창의고,127.118883,37.179617,1
GGB233002374,55339,서봉마을19단지,126.904,37.110317,1
GGB233002375,55463,남양뉴타운10단지,126.835083,37.2061,1
GGB233002376,55277,동탄홈플러스,127.069317,37.202017,1
GGB233002377,37664,동탄홈플러스.다은마을삼성래미안,127.0689,37.2018,1
GGB233002378,55259,상두리맹산,126.934833,37.105933,1
GGB233002379,55260,상두리맹산,126.9347,37.106267,1
GGB233002380,37934,독정리.큰마을,126.861833,37.078083,1
GGB233002381,37942,독정리.큰마을,126.862017,37.077917,1
GGB233002382,37660,동탄2신도시홍보관,127.084517,37.194467,1
GGB233002383,37659,동탄2신도시홍보관,127.0845,37.1942,1
GGB233002392,55269,정든공원.리체더포레스트,127.048783,37.209783,1
GGB233002393,55280,안화고등학교,127.0472,37.2115,1
GGB233002394,55281,안화고등학교,127.047517,37.211433,1
GGB233002395,55270,안녕4통입구,126.985483,37.205433,1
GGB233002396,55271,안녕3통입구,126.985117,37.205067,1
GGB233002397,55343,융건릉사거리,126.987533,37.20785,1
GGB233002398,55344,융건릉사거리,126.987783,37.207967,1
GGB233002399,55690,안녕남로,126.988017,37.197317,1
GGB233002400,55691,안녕남로,126.988083,37.1974,1
GGB233002401,55345,북양산업단지,126.851367,37.215567,1
GGB233002402,55346,북양산업단지,126.85215,37.214817,1
