route_id,seq,lon,lat,turn,acc_m
200000008,0,127.051658,37.304674,,
200000008,0,127.051658,37.304674,,
200000008,1,127.051671,37.304844,,18.0
200000008,1,127.051671,37.304844,,18.0
200000008,2,127.051724,37.305254,,63.0
200000008,2,127.051724,37.305254,,63.0
200000008,3,127.0517,37.305363,,75.0
200000008,3,127.0517,37.305363,,75.0
200000008,4,127.051557,37.305399,,88.0
200000008,4,127.051557,37.305399,,88.0
200000008,5,127.04916,37.305396,,300.0
200000008,5,127.04916,37.305396,,300.0
200000008,6,127.048862,37.305399,,326.0
200000008,6,127.048862,37.305399,,326.0
200000008,7,127.047608,37.305413,,437.0
200000008,7,127.047608,37.305413,,437.0
200000008,8,127.047471,37.305378,,449.0
200000008,8,127.047471,37.305378,,449.0
200000008,9,127.047434,37.305288,,459.0
200000008,9,127.047434,37.305288,,459.0
200000008,10,127.047439,37.304288,,569.0
200000008,10,127.047439,37.304288,,569.0
200000008,11,127.047427,37.304111,,588.0
200000008,11,127.047427,37.304111,,588.0
200000008,12,127.047386,37.303862,,615.0
200000008,12,127.047386,37.303862,,615.0
200000008,13,127.047377,37.303838,,617.0
200000008,13,127.047377,37.303838,,617.0
200000008,14,127.047313,37.303652,,638.0
200000008,14,127.047313,37.303652,,638.0
200000008,15,127.047242,37.303498,,656.0
200000008,15,127.047242,37.303498,,656.0
200000008,16,127.047179,37.303363,,672.0
200000008,16,127.047179,37.303363,,672.0
200000008,17,127.047017,37.303108,,703.0
200000008,17,127.047017,37.303108,,703.0
200000008,18,127.046901,37.302976,,720.0
200000008,18,127.046901,37.302976,,720.0
200000008,19,127.046763,37.302836,,739.0
200000008,19,127.046763,37.302836,,739.0
200000008,20,127.046354,37.30252,,789.0
200000008,20,127.046354,37.30252,,789.0
200000008,21,127.045537,37.301901,,888.0
200000008,21,127.045537,37.301901,,888.0
200000008,22,127.045425,37.301798,,903.0
200000008,22,127.045425,37.301798,,903.0
200000008,23,127.045362,37.301724,,912.0
200000008,23,127.045362,37.301724,,912.0
200000008,24,127.045345,37.301669,,918.0
200000008,24,127.045345,37.301669,,918.0
200000008,25,127.045277,37.301624,,925.0
200000008,25,127.045277,37.301624,,925.0
200000008,26,127.044688,37.30085,,1025.0
200000008,26,127.044688,37.30085,,1025.0
200000008,27,127.044673,37.300778,,1033.0
200000008,27,127.044673,37.300778,,1033.0
200000008,28,127.044584,37.300743,,1041.0
200000008,28,127.044584,37.300743,,1041.0
200000008,29,127.043862,37.29997,,1148.0
200000008,29,127.043862,37.29997,,1148.0
200000008,30,127.043241,37.299306,,1239.0
200000008,30,127.043241,37.299306,,1239.0
200000008,31,127.043211,37.299229,,1248.0
200000008,31,127.043211,37.299229,,1248.0
200000008,32,127.043126,37.29919,,1256.0
200000008,32,127.043126,37.29919,,1256.0
200000008,33,127.041909,37.297821,,1442.0
200000008,33,127.041909,37.297821,,1442.0
200000008,34,127.041654,37.297535,,1481.0
200000008,34,127.041654,37.297535,,1481.0
200000008,35,127.041618,37.29745,,1490.0
200000008,35,127.041618,37.29745,,1490.0
200000008,36,127.041533,37.297405,,1499.0
200000008,36,127.041533,37.297405,,1499.0
200000008,37,127.041119,37.296902,,1565.0
200000008,37,127.041119,37.296902,,1565.0
200000008,38,127.041098,37.296821,,1574.0
200000008,38,127.041098,37.296821,,1574.0
200000008,39,127.04098,37.296897,,1587.0
200000008,39,127.04098,37.296897,,1587.0
200000008,40,127.040682,37.296954,,1614.0
200000008,40,127.040682,37.296954,,1614.0
200000008,41,127.040144,37.297032,,1662.0
200000008,41,127.040144,37.297032,,1662.0
200000008,42,127.039876,37.297037,,1685.0
200000008,42,127.039876,37.297037,,1685.0
200000008,43,127.039826,37.297033,,1689.0
200000008,43,127.039826,37.297033,,1689.0
200000008,44,127.03931,37.296992,,1734.0
200000008,44,127.03931,37.296992,,1734.0
200000008,45,127.038803,37.296895,,1780.0
200000008,45,127.038803,37.296895,,1780.0
200000008,46,127.038452,37.296808,,1812.0
200000008,46,127.038452,37.296808,,1812.0
200000008,47,127.038221,37.296729,,1834.0
200000008,47,127.038221,37.296729,,1834.0
200000008,48,127.037914,37.296615,,1864.0
200000008,48,127.037914,37.296615,,1864.0
200000008,49,127.037671,37.296495,,1889.0
200000008,49,127.037671,37.296495,,1889.0
200000008,50,127.037366,37.296304,,1923.0
200000008,50,127.037366,37.296304,,1923.0
200000008,51,127.037101,37.29607,,1958.0
200000008,51,127.037101,37.29607,,1958.0
200000008,52,127.036953,37.295878,,1983.0
200000008,52,127.036953,37.295878,,1983.0
200000008,53,127.036588,37.295371,,2047.0
200000008,53,127.036588,37.295371,,2047.0
200000008,54,127.036239,37.294893,,2108.0
200000008,54,127.036239,37.294893,,2108.0
200000008,55,127.036048,37.29468,,2137.0
200000008,55,127.036048,37.29468,,2137.0
200000008,56,127.035844,37.294495,,2164.0
200000008,56,127.035844,37.294495,,2164.0
200000008,57,127.035401,37.294142,,2219.0
200000008,57,127.035401,37.294142,,2219.0
200000008,58,127.035354,37.294063,,2228.0
200000008,58,127.035354,37.294063,,2228.0
200000008,59,127.035251,37.294045,,2237.0
200000008,59,127.035251,37.294045,,2237.0
200000008,60,127.034403,37.293552,,2330.0
200000008,60,127.034403,37.293552,,2330.0
200000008,61,127.034326,37.293498,,2339.0
200000008,61,127.034326,37.293498,,2339.0
200000008,62,127.034233,37.293433,,2349.0
200000008,62,127.034233,37.293433,,2349.0
200000008,63,127.034111,37.29333,,2364.0
200000008,63,127.034111,37.29333,,2364.0
200000008,64,127.033661,37.292902,,2426.0
200000008,64,127.033661,37.292902,,2426.0
200000008,65,127.033563,37.292828,,2437.0
200000008,65,127.033563,37.292828,,2437.0
200000008,66,127.033425,37.292752,,2451.0
200000008,66,127.033425,37.292752,,2451.0
200000008,67,127.033281,37.292698,,2465.0
200000008,67,127.033281,37.292698,,2465.0
200000008,68,127.033127,37.292656,,2479.0
200000008,68,127.033127,37.292656,,2479.0
200000008,69,127.033042,37.29261,,2488.0
200000008,69,127.033042,37.29261,,2488.0
200000008,70,127.032936,37.292632,,2497.0
200000008,70,127.032936,37.292632,,2497.0
200000008,71,127.031318,37.292505,,2641.0
200000008,71,127.031318,37.292505,,2641.0
200000008,72,127.030978,37.292468,,2671.0
200000008,72,127.030978,37.292468,,2671.0
200000008,73,127.030474,37.292365,,2717.0
200000008,73,127.030474,37.292365,,2717.0
200000008,74,127.03044,37.292358,,2720.0
200000008,74,127.03044,37.292358,,2720.0
200000008,75,127.028764,37.291996,,2873.0
200000008,75,127.028764,37.291996,,2873.0
200000008,76,127.028652,37.29194,,2884.0
200000008,76,127.028652,37.29194,,2884.0
200000008,77,127.028514,37.291937,,2896.0
200000008,77,127.028514,37.291937,,2896.0
200000008,78,127.027098,37.291556,,3028.0
200000008,78,127.027098,37.291556,,3028.0
200000008,79,127.026948,37.291504,,3042.0
200000008,79,127.026948,37.291504,,3042.0
200000008,80,127.026645,37.2914,,3071.0
200000008,80,127.026645,37.2914,,3071.0
200000008,81,127.026441,37.291292,,3092.0
200000008,81,127.026441,37.291292,,3092.0
200000008,82,127.026264,37.291174,,3112.0
200000008,82,127.026264,37.291174,,3112.0
200000008,83,127.026122,37.291062,,3129.0
200000008,83,127.026122,37.291062,,3129.0
200000008,84,127.025983,37.290929,,3148.0
200000008,84,127.025983,37.290929,,3148.0
200000008,85,127.025891,37.290819,,3162.0
200000008,85,127.025891,37.290819,,3162.0
200000008,86,127.025301,37.289999,,3266.0
200000008,86,127.025301,37.289999,,3266.0
200000008,87,127.025168,37.289803,,3290.0
200000008,87,127.025168,37.289803,,3290.0
200000008,88,127.025104,37.289677,,3305.0
200000008,88,127.025104,37.289677,,3305.0
200000008,89,127.025052,37.28954,,3320.0
200000008,89,127.025052,37.28954,,3320.0
200000008,90,127.025051,37.289458,,3329.0
200000008,90,127.025051,37.289458,,3329.0
200000008,91,127.024983,37.289393,,3338.0
200000008,91,127.024983,37.289393,,3338.0
200000008,92,127.024406,37.288116,,3488.0
200000008,92,127.024406,37.288116,,3488.0
200000008,93,127.024057,37.287343,,3579.0
200000008,93,127.024057,37.287343,,3579.0
200000008,94,127.023957,37.287166,,3600.0
200000008,94,127.023957,37.287166,,3600.0
200000008,95,127.021834,37.28417,,3982.0
200000008,95,127.021834,37.28417,,3982.0
200000008,96,127.020854,37.282786,,4158.0
200000008,96,127.020854,37.282786,,4158.0
200000008,97,127.020841,37.282712,,4166.0
200000008,97,127.020841,37.282712,,4166.0
200000008,98,127.020777,37.282671,,4173.0
200000008,98,127.020777,37.282671,,4173.0
200000008,99,127.020613,37.282439,,4202.0
200000008,99,127.020613,37.282439,,4202.0
200000013,0,126.998932,37.265166,,
200000013,0,126.998932,37.265166,,
200000013,1,126.998914,37.265166,,1.0
200000013,1,126.998914,37.265166,,1.0
200000013,2,126.99881,37.265178,,10.0
200000013,2,126.99881,37.265178,,10.0
200000013,3,126.998682,37.265221,,22.0
200000013,3,126.998682,37.265221,,22.0
200000013,4,126.998581,37.265281,,33.0
200000013,4,126.998581,37.265281,,33.0
200000013,5,126.998376,37.265509,,64.0
200000013,5,126.998376,37.265509,,64.0
200000013,6,126.998266,37.265683,,85.0
200000013,6,126.998266,37.265683,,85.0
200000013,7,126.998239,37.265785,,96.0
200000013,7,126.998239,37.265785,,96.0
200000013,8,126.998251,37.265852,,103.0
200000013,8,126.998251,37.265852,,103.0
200000013,9,126.998288,37.265927,,111.0
200000013,9,126.998288,37.265927,,111.0
200000013,10,126.998397,37.266018,,124.0
200000013,10,126.998397,37.266018,,124.0
200000013,11,126.998521,37.266065,,136.0
200000013,11,126.998521,37.266065,,136.0
200000013,12,126.998617,37.26608,,144.0
200000013,12,126.998617,37.26608,,144.0
200000013,13,126.998687,37.266079,,150.0
200000013,13,126.998687,37.266079,,150.0
200000013,14,126.998768,37.266059,,157.0
200000013,14,126.998768,37.266059,,157.0
200000013,15,126.998833,37.266037,,163.0
200000013,15,126.998833,37.266037,,163.0
200000013,16,126.998966,37.265925,,180.0
200000013,16,126.998966,37.265925,,180.0
200000013,17,126.999101,37.265769,,201.0
200000013,17,126.999101,37.265769,,201.0
200000013,18,126.999233,37.265625,,220.0
200000013,18,126.999233,37.265625,,220.0
200000013,19,126.999289,37.265528,,231.0
200000013,19,126.999289,37.265528,,231.0
200000013,20,126.999323,37.265465,,238.0
200000013,20,126.999323,37.265465,,238.0
200000013,21,126.999335,37.265385,,246.0
200000013,21,126.999335,37.265385,,246.0
200000013,22,126.999332,37.265342,,250.0
200000013,22,126.999332,37.265342,,250.0
200000013,23,126.999342,37.265286,,256.0
200000013,23,126.999342,37.265286,,256.0
200000013,24,126.999432,37.265127,,275.0
200000013,24,126.999432,37.265127,,275.0
200000013,25,126.999654,37.26478,,318.0
200000013,25,126.999654,37.26478,,318.0
200000013,26,127.000195,37.263954,,421.0
200000013,26,127.000195,37.263954,,421.0
200000013,27,127.000287,37.26378,,442.0
200000013,27,127.000287,37.26378,,442.0
200000013,28,127.00034,37.263746,,448.0
200000013,28,127.00034,37.263746,,448.0
200000013,29,126.999098,37.263211,,573.0
200000013,29,126.999098,37.263211,,573.0
200000013,30,126.99758,37.262575,,725.0
200000013,30,126.99758,37.262575,,725.0
200000013,31,126.99638,37.262073,,845.0
200000013,31,126.99638,37.262073,,845.0
200000013,32,126.996061,37.26194,,876.0
200000013,32,126.996061,37.26194,,876.0
200000013,33,126.995913,37.261816,,895.0
200000013,33,126.995913,37.261816,,895.0
200000013,34,126.995936,37.261652,,913.0
200000013,34,126.995936,37.261652,,913.0
200000013,35,126.996208,37.261219,,966.0
200000013,35,126.996208,37.261219,,966.0
200000013,36,126.996355,37.261113,,983.0
200000013,36,126.996355,37.261113,,983.0
200000013,37,126.996392,37.261006,,995.0
200000013,37,126.996392,37.261006,,995.0
200000013,38,126.996641,37.260711,,1034.0
200000013,38,126.996641,37.260711,,1034.0
200000013,39,126.996872,37.260502,,1065.0
200000013,39,126.996872,37.260502,,1065.0
200000013,40,126.99714,37.260305,,1097.0
200000013,40,126.99714,37.260305,,1097.0
200000013,41,126.998304,37.25956,,1229.0
200000013,41,126.998304,37.25956,,1229.0
200000013,42,126.998452,37.259516,,1243.0
200000013,42,126.998452,37.259516,,1243.0
200000013,43,126.998335,37.259456,,1255.0
200000013,43,126.998335,37.259456,,1255.0
200000013,44,126.997717,37.258845,,1342.0
200000013,44,126.997717,37.258845,,1342.0
200000013,45,126.997684,37.258751,,1352.0
200000013,45,126.997684,37.258751,,1352.0
200000013,46,126.997579,37.258703,,1362.0
200000013,46,126.997579,37.258703,,1362.0
200000013,47,126.997455,37.258578,,1379.0
200000013,47,126.997455,37.258578,,1379.0
200000013,48,126.99742,37.258485,,1389.0
200000013,48,126.99742,37.258485,,1389.0
200000013,49,126.997306,37.258429,,1400.0
200000013,49,126.997306,37.258429,,1400.0
200000013,50,126.997194,37.258311,,1416.0
200000013,50,126.997194,37.258311,,1416.0
200000013,51,126.996281,37.257352,,1549.0
200000013,51,126.996281,37.257352,,1549.0
200000013,52,126.994411,37.255424,,1819.0
200000013,52,126.994411,37.255424,,1819.0
200000013,53,126.994202,37.255208,,1849.0
200000013,53,126.994202,37.255208,,1849.0
200000013,54,126.994145,37.255099,,1862.0
200000013,54,126.994145,37.255099,,1862.0
200000013,55,126.994026,37.255064,,1873.0
200000013,55,126.994026,37.255064,,1873.0
200000013,56,126.993596,37.25474,,1925.0
200000013,56,126.993596,37.25474,,1925.0
200000013,57,126.993359,37.254596,,1951.0
200000013,57,126.993359,37.254596,,1951.0
200000013,58,126.993011,37.254421,,1987.0
200000013,58,126.993011,37.254421,,1987.0
200000013,59,126.992416,37.254173,,2046.0
200000013,59,126.992416,37.254173,,2046.0
200000013,60,126.992183,37.254109,,2067.0
200000013,60,126.992183,37.254109,,2067.0
200000013,61,126.99209,37.254045,,2077.0
200000013,61,126.99209,37.254045,,2077.0
200000013,62,126.991968,37.254048,,2087.0
200000013,62,126.991968,37.254048,,2087.0
200000013,63,126.990048,37.253477,,2268.0
200000013,63,126.990048,37.253477,,2268.0
200000013,64,126.987818,37.252814,,2479.0
200000013,64,126.987818,37.252814,,2479.0
200000013,65,126.98771,37.252748,,2491.0
200000013,65,126.98771,37.252748,,2491.0
200000013,66,126.987566,37.252751,,2503.0
200000013,66,126.987566,37.252751,,2503.0
200000013,67,126.986777,37.252544,,2576.0
200000013,67,126.986777,37.252544,,2576.0
200000013,68,126.986665,37.252515,,2586.0
200000013,68,126.986665,37.252515,,2586.0
200000013,69,126.986546,37.25245,,2598.0
200000013,69,126.986546,37.25245,,2598.0
200000013,70,126.986404,37.25245,,2610.0
200000013,70,126.986404,37.25245,,2610.0
200000013,71,126.98467,37.251965,,2772.0
200000013,71,126.98467,37.251965,,2772.0
200000013,72,126.984578,37.251901,,2782.0
200000013,72,126.984578,37.251901,,2782.0
200000013,73,126.984399,37.251904,,2797.0
200000013,73,126.984399,37.251904,,2797.0
200000013,74,126.983865,37.251752,,2847.0
200000013,74,126.983865,37.251752,,2847.0
200000013,75,126.981014,37.250941,,3115.0
200000013,75,126.981014,37.250941,,3115.0
200000013,76,126.980879,37.250862,,3129.0
200000013,76,126.980879,37.250862,,3129.0
200000013,77,126.980711,37.250862,,3143.0
200000013,77,126.980711,37.250862,,3143.0
200000013,78,126.979714,37.25058,,3236.0
200000013,78,126.979714,37.25058,,3236.0
200000013,79,126.978334,37.250191,,3365.0
200000013,79,126.978334,37.250191,,3365.0
200000013,80,126.978196,37.250115,,3379.0
200000013,80,126.978196,37.250115,,3379.0
200000013,81,126.978023,37.250112,,3394.0
200000013,81,126.978023,37.250112,,3394.0
200000013,82,126.976657,37.24972,,3522.0
200000013,82,126.976657,37.24972,,3522.0
200000013,83,126.976519,37.24964,,3537.0
200000013,83,126.976519,37.24964,,3537.0
200000013,84,126.97634,37.249637,,3552.0
200000013,84,126.97634,37.249637,,3552.0
200000013,85,126.974103,37.248991,,3763.0
200000013,85,126.974103,37.248991,,3763.0
200000013,86,126.973964,37.248906,,3778.0
200000013,86,126.973964,37.248906,,3778.0
200000013,87,126.973796,37.248905,,3792.0
200000013,87,126.973796,37.248905,,3792.0
200000013,88,126.972415,37.248515,,3921.0
200000013,88,126.972415,37.248515,,3921.0
200000013,89,126.969752,37.247762,,4171.0
200000013,89,126.969752,37.247762,,4171.0
200000013,90,126.967763,37.247199,,4358.0
200000013,90,126.967763,37.247199,,4358.0
200000013,91,126.96764,37.247133,,4371.0
200000013,91,126.96764,37.247133,,4371.0
200000013,92,126.967499,37.247131,,4383.0
200000013,92,126.967499,37.247131,,4383.0
200000013,93,126.966211,37.246752,,4504.0
200000013,93,126.966211,37.246752,,4504.0
200000013,94,126.966106,37.246687,,4515.0
200000013,94,126.966106,37.246687,,4515.0
200000013,95,126.965988,37.246691,,4525.0
200000013,95,126.965988,37.246691,,4525.0
200000013,96,126.965702,37.24661,,4551.0
200000013,96,126.965702,37.24661,,4551.0
200000013,97,126.963481,37.245979,,4760.0
200000013,97,126.963481,37.245979,,4760.0
200000013,98,126.963395,37.245934,,4769.0
200000013,98,126.963395,37.245934,,4769.0
200000013,99,126.963325,37.245854,,4779.0
200000013,99,126.963325,37.245854,,4779.0
200000013,100,126.963205,37.245839,,4789.0
200000013,100,126.963205,37.245839,,4789.0
200000013,101,126.962946,37.245717,,4815.0
200000013,101,126.962946,37.245717,,4815.0
200000013,102,126.960509,37.244569,,5066.0
200000013,102,126.960509,37.244569,,5066.0
200000013,103,126.960434,37.244492,,5076.0
200000013,103,126.960434,37.244492,,5076.0
200000013,104,126.960314,37.244478,,5086.0
200000013,104,126.960314,37.244478,,5086.0
200000013,105,126.958166,37.243449,,5308.0
200000013,105,126.958166,37.243449,,5308.0
200000013,106,126.958077,37.243358,,5320.0
200000013,106,126.958077,37.243358,,5320.0
200000013,107,126.957911,37.243374,,5334.0
200000013,107,126.957911,37.243374,,5334.0
200000013,108,126.95692,37.243185,,5424.0
200000013,108,126.95692,37.243185,,5424.0
200000013,109,126.956577,37.243162,,5454.0
200000013,109,126.956577,37.243162,,5454.0
200000013,110,126.956332,37.243161,,5475.0
200000013,110,126.956332,37.243161,,5475.0
200000013,111,126.956171,37.243123,,5489.0
200000013,111,126.956171,37.243123,,5489.0
200000013,112,126.956006,37.243163,,5504.0
200000013,112,126.956006,37.243163,,5504.0
200000013,113,126.955396,37.243193,,5558.0
200000013,113,126.955396,37.243193,,5558.0
200000013,114,126.953505,37.243362,,5726.0
200000013,114,126.953505,37.243362,,5726.0
200000013,115,126.953065,37.243402,,5765.0
200000013,115,126.953065,37.243402,,5765.0
200000013,116,126.95021,37.243686,,6020.0
200000013,116,126.95021,37.243686,,6020.0
200000013,117,126.949768,37.24371,,6059.0
200000013,117,126.949768,37.24371,,6059.0
200000013,118,126.949661,37.243689,,6068.0
200000013,118,126.949661,37.243689,,6068.0
200000013,119,126.949546,37.243719,,6078.0
200000013,119,126.949546,37.243719,,6078.0
200000013,120,126.948863,37.243717,,6138.0
200000013,120,126.948863,37.243717,,6138.0
200000013,121,126.948766,37.243687,,6147.0
200000013,121,126.948766,37.243687,,6147.0
200000013,122,126.948647,37.243731,,6158.0
200000013,122,126.948647,37.243731,,6158.0
200000013,123,126.948292,37.243732,,6189.0
200000013,123,126.948292,37.243732,,6189.0
200000013,124,126.944745,37.243741,,6503.0
200000013,124,126.944745,37.243741,,6503.0
200000013,125,126.944633,37.243703,,6513.0
200000013,125,126.944633,37.243703,,6513.0
200000013,126,126.944554,37.243777,,6523.0
200000013,126,126.944554,37.243777,,6523.0
200000013,127,126.942496,37.244631,,6728.0
200000013,127,126.942496,37.244631,,6728.0
200000013,128,126.942412,37.244666,,6736.0
200000013,128,126.942412,37.244666,,6736.0
200000013,129,126.942343,37.244681,,6742.0
200000013,129,126.942343,37.244681,,6742.0
200000013,130,126.942223,37.244669,,6752.0
200000013,130,126.942223,37.244669,,6752.0
200000013,131,126.942108,37.244699,,6762.0
200000013,131,126.942108,37.244699,,6762.0
200000013,132,126.941628,37.244673,,6804.0
200000013,132,126.941628,37.244673,,6804.0
200000013,133,126.939868,37.244487,,6961.0
200000013,133,126.939868,37.244487,,6961.0
200000013,134,126.939319,37.244493,,7009.0
200000013,134,126.939319,37.244493,,7009.0
200000013,135,126.938965,37.24453,,7040.0
200000013,135,126.938965,37.24453,,7040.0
200000013,136,126.937074,37.244868,,7211.0
200000013,136,126.937074,37.244868,,7211.0
200000013,137,126.934732,37.245287,,7423.0
200000013,137,126.934732,37.245287,,7423.0
200000013,138,126.931934,37.245812,,7678.0
200000013,138,126.931934,37.245812,,7678.0
200000013,139,126.931474,37.245949,,7721.0
200000013,139,126.931474,37.245949,,7721.0
200000013,140,126.931314,37.246008,,7736.0
200000013,140,126.931314,37.246008,,7736.0
200000013,141,126.931034,37.246151,,7765.0
200000013,141,126.931034,37.246151,,7765.0
200000013,142,126.930643,37.246372,,7807.0
200000013,142,126.930643,37.246372,,7807.0
200000013,143,126.929744,37.246879,,7904.0
200000013,143,126.929744,37.246879,,7904.0
200000013,144,126.929577,37.246978,,7922.0
200000013,144,126.929577,37.246978,,7922.0
200000013,145,126.929399,37.247111,,7943.0
200000013,145,126.929399,37.247111,,7943.0
200000013,146,126.929265,37.247232,,7960.0
200000013,146,126.929265,37.247232,,7960.0
200000013,147,126.928046,37.248584,,8144.0
200000013,147,126.928046,37.248584,,8144.0
200000013,148,126.927842,37.248767,,8171.0
200000013,148,126.927842,37.248767,,8171.0
200000013,149,126.927728,37.248845,,8184.0
200000013,149,126.927728,37.248845,,8184.0
200000013,150,126.927713,37.248854,,8185.0
200000013,150,126.927713,37.248854,,8185.0
200000013,151,126.927575,37.248928,,8199.0
200000013,151,126.927575,37.248928,,8199.0
200000013,152,126.927352,37.249003,,8220.0
200000013,152,126.927352,37.249003,,8220.0
200000013,153,126.926583,37.249184,,8291.0
200000013,153,126.926583,37.249184,,8291.0
200000013,154,126.925831,37.249337,,8359.0
200000013,154,126.925831,37.249337,,8359.0
200000013,155,126.925749,37.24933,,8366.0
200000013,155,126.925749,37.24933,,8366.0
200000013,156,126.925688,37.24937,,8373.0
200000013,156,126.925688,37.24937,,8373.0
200000013,157,126.925591,37.249398,,8382.0
200000013,157,126.925591,37.249398,,8382.0
200000013,158,126.925261,37.249495,,8413.0
200000013,158,126.925261,37.249495,,8413.0
200000013,159,126.924828,37.249646,,8454.0
200000013,159,126.924828,37.249646,,8454.0
200000013,160,126.924552,37.249753,,8481.0
200000013,160,126.924552,37.249753,,8481.0
200000013,161,126.923921,37.250075,,8547.0
200000013,161,126.923921,37.250075,,8547.0
200000013,162,126.923171,37.250386,,8622.0
200000013,162,126.923171,37.250386,,8622.0
200000013,163,126.922547,37.250617,,8683.0
200000013,163,126.922547,37.250617,,8683.0
200000013,164,126.922242,37.250731,,8712.0
200000013,164,126.922242,37.250731,,8712.0
200000013,165,126.921759,37.25088,,8757.0
200000013,165,126.921759,37.25088,,8757.0
200000013,166,126.92149,37.250933,,8781.0
200000013,166,126.92149,37.250933,,8781.0
200000013,167,126.921307,37.250954,,8797.0
200000013,167,126.921307,37.250954,,8797.0
200000013,168,126.921196,37.250934,,8807.0
200000013,168,126.921196,37.250934,,8807.0
200000013,169,126.921088,37.250964,,8817.0
200000013,169,126.921088,37.250964,,8817.0
200000013,170,126.920897,37.250968,,8834.0
200000013,170,126.920897,37.250968,,8834.0
200000013,171,126.920194,37.25098,,8896.0
200000013,171,126.920194,37.25098,,8896.0
200000013,172,126.919808,37.251023,,8930.0
200000013,172,126.919808,37.251023,,8930.0
200000013,173,126.916375,37.2516,,9241.0
200000013,173,126.916375,37.2516,,9241.0
200000013,174,126.916199,37.25161,,9256.0
200000013,174,126.916199,37.25161,,9256.0
200000013,175,126.915977,37.251615,,9275.0
200000013,175,126.915977,37.251615,,9275.0
200000013,176,126.915709,37.251602,,9298.0
200000013,176,126.915709,37.251602,,9298.0
200000013,177,126.915463,37.251561,,9320.0
200000013,177,126.915463,37.251561,,9320.0
200000013,178,126.915248,37.251505,,9339.0
200000013,178,126.915248,37.251505,,9339.0
200000013,179,126.915012,37.251423,,9361.0
200000013,179,126.915012,37.251423,,9361.0
200000013,180,126.914953,37.251373,,9368.0
200000013,180,126.914953,37.251373,,9368.0
200000013,181,126.914868,37.251369,,9375.0
200000013,181,126.914868,37.251369,,9375.0
200000013,182,126.914834,37.251352,,9378.0
200000013,182,126.914834,37.251352,,9378.0
200000013,183,126.91456,37.251212,,9406.0
200000013,183,126.91456,37.251212,,9406.0
200000013,184,126.914288,37.251048,,9436.0
200000013,184,126.914288,37.251048,,9436.0
200000013,185,126.914019,37.250884,,9465.0
200000013,185,126.914019,37.250884,,9465.0
200000013,186,126.913972,37.250821,,9473.0
200000013,186,126.913972,37.250821,,9473.0
200000013,187,126.913865,37.250793,,9482.0
200000013,187,126.913865,37.250793,,9482.0
200000013,188,126.912482,37.249836,,9644.0
200000013,188,126.912482,37.249836,,9644.0
200000013,189,126.912376,37.249775,,9655.0
200000013,189,126.912376,37.249775,,9655.0
200000013,190,126.912253,37.249721,,9667.0
200000013,190,126.912253,37.249721,,9667.0
200000013,191,126.912111,37.249667,,9680.0
200000013,191,126.912111,37.249667,,9680.0
200000013,192,126.911981,37.249631,,9692.0
200000013,192,126.911981,37.249631,,9692.0
200000013,193,126.911263,37.249512,,9756.0
200000013,193,126.911263,37.249512,,9756.0
200000013,194,126.911195,37.249481,,9762.0
200000013,194,126.911195,37.249481,,9762.0
200000013,195,126.911123,37.249488,,9768.0
200000013,195,126.911123,37.249488,,9768.0
200000013,196,126.910886,37.249457,,9789.0
200000013,196,126.910886,37.249457,,9789.0
200000013,197,126.909819,37.249317,,9884.0
200000013,197,126.909819,37.249317,,9884.0
200000013,198,126.906886,37.248943,,10147.0
200000013,198,126.906886,37.248943,,10147.0
200000013,199,126.906827,37.248915,,10153.0
200000013,199,126.906827,37.248915,,10153.0
200000013,200,126.906749,37.248925,,10160.0
200000013,200,126.906749,37.248925,,10160.0
200000013,201,126.904971,37.248673,,10320.0
200000013,201,126.904971,37.248673,,10320.0
200000013,202,126.904921,37.248651,,10325.0
200000013,202,126.904921,37.248651,,10325.0
200000013,203,126.904864,37.248662,,10330.0
200000013,203,126.904864,37.248662,,10330.0
200000013,204,126.900086,37.247999,,10760.0
200000013,204,126.900086,37.247999,,10760.0
200000013,205,126.899714,37.247966,,10793.0
200000013,205,126.899714,37.247966,,10793.0
200000013,206,126.899386,37.247962,,10822.0
200000013,206,126.899386,37.247962,,10822.0
200000013,207,126.899098,37.247987,,10847.0
200000013,207,126.899098,37.247987,,10847.0
200000013,208,126.898833,37.248026,,10870.0
200000013,208,126.898833,37.248026,,10870.0
200000013,209,126.898727,37.248052,,10879.0
200000013,209,126.898727,37.248052,,10879.0
200000013,210,126.898533,37.248098,,10896.0
200000013,210,126.898533,37.248098,,10896.0
200000013,211,126.898207,37.24821,,10927.0
200000013,211,126.898207,37.24821,,10927.0
200000013,212,126.89696,37.248714,,11050.0
200000013,212,126.89696,37.248714,,11050.0
200000013,213,126.896636,37.248827,,11081.0
200000013,213,126.896636,37.248827,,11081.0
200000013,214,126.896332,37.2489,,11109.0
200000013,214,126.896332,37.2489,,11109.0
200000013,215,126.896046,37.248952,,11135.0
200000013,215,126.896046,37.248952,,11135.0
200000013,216,126.895777,37.248986,,11159.0
200000013,216,126.895777,37.248986,,11159.0
200000013,217,126.895525,37.249001,,11181.0
200000013,217,126.895525,37.249001,,11181.0
200000013,218,126.895216,37.248994,,11208.0
200000013,218,126.895216,37.248994,,11208.0
200000013,219,126.894839,37.248966,,11241.0
200000013,219,126.894839,37.248966,,11241.0
200000013,220,126.894126,37.248862,,11305.0
