route_id,seq,station_id,updown,acc_m
234000454,51,230000040,B,30220.0
234000454,52,230000039,B,30930.0
234000454,53,230000186,B,31980.0
234000454,54,230000251,B,33040.0
234000454,55,230000179,B,33340.0
234000454,56,230000892,B,34000.0
234000454,57,230001531,B,34300.0
234000454,58,230001210,B,35000.0
234000455,1,230001276,F,
234000455,2,230001539,F,600.0
234000455,3,230001304,F,2030.0
234000455,4,230001441,F,2480.0
234000455,5,230000184,F,3010.0
234000455,6,230000183,F,3430.0
234000455,7,230000182,F,3830.0
234000455,8,230000181,F,4040.0
234000455,9,230000180,F,4380.0
234000455,10,230000179,F,4890.0
234000455,11,230000218,F,5270.0
234000512,2,230000055,F,350.0
234000364,68,237000953,B,43340.0
234000364,69,237000154,B,44350.0
234000364,70,237000307,B,46360.0
234000364,71,237000994,B,47090.0
234000364,72,237000306,B,47380.0
234000364,73,237000305,B,47820.0
234000364,74,237001080,B,48990.0
234000364,75,237000666,B,50520.0
234000364,76,237001220,B,50930.0
234000364,77,237000664,B,51180.0
234000364,78,237000324,B,51940.0
234000366,1,237000327,F,
234000366,2,237000909,F,360.0
234000366,3,237000537,F,730.0
234000366,4,237000601,F,1610.0
234000366,5,237000666,F,2030.0
234000366,6,237000665,F,2440.0
234000366,7,237000542,F,2820.0
234000366,8,237000987,F,3260.0
234000366,9,237000286,F,4700.0
234000366,10,237000285,F,5120.0
234000366,11,237000993,F,5390.0
234000366,12,237000284,F,6190.0
234000366,13,237000153,F,8170.0
234000366,14,237001185,F,9170.0
234000366,15,237000102,F,9560.0
234000366,16,237000963,F,11240.0
234000366,17,237000100,F,12440.0
234000366,18,237000099,F,13260.0
234000366,19,237001066,F,14040.0
234000366,20,237000098,F,14710.0
234000366,21,237000097,F,14930.0
234000366,22,237000096,F,15430.0
234000366,23,237000095,F,16410.0
234000366,24,237000094,F,17290.0
234000366,25,237000069,F,17910.0
234000366,26,237000068,F,19210.0
234000366,27,237000067,F,19860.0
234000366,28,240000561,F,20780.0
234000366,29,240000572,F,21330.0
234000366,30,240000877,F,21860.0
234000366,31,240000579,F,24110.0
234000366,32,240000872,F,24500.0
234000366,33,240000873,F,25150.0
234000366,34,240000550,F,25660.0
234000366,35,240000410,F,26060.0
234000366,36,240000409,F,27860.0
234000366,37,240000394,F,33560.0
234000366,38,240000396,F,33920.0
234000366,39,240000398,F,34960.0
234000366,40,240000401,F,35630.0
234000366,41,240000405,F,36610.0
234000366,42,240000406,F,37950.0
234000366,43,240000408,F,39240.0
234000366,44,240000410,F,40900.0
234000366,45,240000549,F,41270.0
234000366,46,240000874,F,41790.0
234000366,47,240000871,F,42440.0
234000366,48,240000580,F,42800.0
234000366,49,240000876,F,45050.0
234000366,50,240000571,F,45590.0
234000366,51,240000562,F,46150.0
234000366,52,237000066,F,47060.0
234000366,53,237000065,F,47720.0
234000366,54,237000064,F,49020.0
234000366,55,237000091,F,49650.0
234000366,56,237000090,F,50530.0
234000416,12,237000272,F,5450.0
234000416,13,237000268,F,5470.0
234000416,14,237000267,B,5700.0
234000416,15,237000266,B,5940.0
234000416,16,237000671,B,6250.0
234000436,25,230000292,F,10670.0
234000436,26,230000280,F,11720.0
234000436,27,230000277,F,11950.0
234000436,28,230001408,B,12670.0
234000436,29,230000279,B,13640.0
234000436,30,230000293,B,14750.0
234000436,31,230000287,B,14950.0
234000436,32,230001045,B,15200.0
234000436,33,230000458,B,15520.0
234000436,34,230001521,B,16110.0
234000436,35,230000284,B,16610.0
234000436,36,230000600,B,16840.0
234000436,37,230000137,B,17200.0
234000436,38,230000599,B,17720.0
234000436,39,230000014,B,18260.0
234000436,40,230000013,B,19060.0
234000436,41,230000012,B,19380.0
234000436,42,230000011,B,19540.0
234000436,43,230000518,B,19870.0
234000436,44,230000519,B,20010.0
234000436,45,230000520,B,20550.0
234000436,46,230001047,B,21030.0
234000436,47,230000184,B,21290.0
234000436,48,230000183,B,21710.0
234000436,49,230000153,B,22080.0
234000436,50,230000152,B,22360.0
234000436,51,230000151,B,22680.0
234000436,52,230000499,B,23010.0
234000436,53,230000892,B,23800.0
234000436,54,230001531,B,24100.0
234000436,55,230001210,B,24800.0
234000437,1,237000669,F,
234000437,2,237000667,F,1170.0
234000437,3,237000666,F,1700.0
234000437,4,237001220,F,2110.0
234000437,5,237000664,F,2360.0
234000437,6,237000324,B,3120.0
234000438,1,230000454,F,
234000438,2,230000453,F,340.0
234000438,3,230001173,F,640.0
234000438,4,230000451,F,1080.0
234000438,5,230001170,F,1690.0
234000438,6,230000449,F,2030.0
234000438,7,230001513,F,2450.0
234000438,8,230000936,F,2810.0
234000438,9,230000447,F,3040.0
234000438,10,230000445,F,3900.0
234000438,11,230000935,F,5100.0
234000438,12,230000436,F,6110.0
234000438,13,230000900,F,7310.0
234000438,14,230000439,F,7880.0
234000438,15,230000441,F,8180.0
234000438,16,230001185,F,8710.0
234000438,17,230001268,F,9210.0
234000438,18,230000067,F,10090.0
234000466,2,230001539,F,600.0
234000466,3,230001304,F,2030.0
234000466,4,230000251,F,2410.0
234000466,5,230000184,F,3010.0
234000466,6,230000183,F,3430.0
234000466,7,230000149,F,3770.0
234000466,8,230000148,F,4170.0
234000466,9,230000147,F,5230.0
234000466,10,230000145,F,6580.0
234000466,11,230000144,F,6970.0
234000466,12,230000143,F,8080.0
234000466,13,230001232,F,8470.0
234000466,14,230001456,F,9140.0
234000466,15,230000310,F,9380.0
234000466,16,230001553,F,9590.0
234000466,17,230000312,F,9920.0
234000466,18,230001053,F,10390.0
234000466,19,230001506,F,10970.0
234000466,20,230000318,F,11450.0
234000343,21,206000322,F,8370.0
234000343,22,206000083,F,9100.0
234000343,23,206000082,F,9410.0
234000343,24,121000256,F,20310.0
234000393,10,237000889,F,5610.0
234000393,11,237000654,F,5910.0
234000393,12,237000653,F,6570.0
234000393,13,237000652,F,7690.0
234000393,14,237000651,F,8330.0
234000393,15,237000650,F,9630.0
234000393,16,237000649,F,10400.0
234000393,17,237000648,F,10930.0
234000393,18,237000647,F,11450.0
234000393,19,237000646,F,11960.0
234000393,20,237000645,F,12570.0
234000393,21,237000463,F,13000.0
234000393,22,237000462,F,14320.0
234000393,23,237000461,F,14860.0
234000393,24,237000460,F,15830.0
234000393,25,237000459,F,16590.0
234000393,26,237000458,F,17300.0
234000393,27,237000457,F,17940.0
234000393,28,237000423,F,18930.0
234000393,29,237000422,F,19360.0
234000393,30,237000449,F,20240.0
234000393,31,237000448,F,20820.0
234000393,32,237000447,F,21200.0
234000393,33,237000446,F,22740.0
234000393,34,237000518,F,24500.0
234000393,35,237000517,F,24800.0
234000393,36,237001156,F,25230.0
234000393,37,237001157,F,25690.0
234000393,38,237000516,F,26570.0
234000393,39,237000515,F,27080.0
234000393,40,237000811,F,27390.0
234000393,41,237000813,B,27700.0
234000393,42,237000812,B,28040.0
234000393,43,237000566,B,28350.0
234000393,44,237000565,B,28850.0
234000393,45,237001192,B,29740.0
234000393,46,237001127,B,30210.0
234000393,47,237000564,B,30650.0
234000393,48,237000563,B,30950.0
234000393,49,237000436,B,32670.0
234000393,50,237000435,B,34220.0
234000393,51,237000434,B,34590.0
234000393,52,237000433,B,35180.0
234000393,53,237000432,B,37350.0
234000393,54,237000431,B,37790.0
234000393,55,237000456,B,38770.0
234000393,56,237000455,B,39410.0
234000393,57,237000454,B,40110.0
234000393,58,237000453,B,40890.0
234000393,59,237000452,B,41840.0
234000393,60,237000451,B,42400.0
234000393,61,237000450,B,43710.0
234000393,62,237000625,B,44140.0
234000393,63,237000624,B,44840.0
234000393,64,237000623,B,45210.0
234000393,65,237000622,B,45830.0
234000393,66,237000621,B,46340.0
234000393,67,237000620,B,47100.0
234000393,68,237000619,B,48420.0
234000393,69,237000618,B,49080.0
234000393,70,237000617,B,49970.0
234000393,71,237000672,B,50270.0
234000393,72,237000671,B,51140.0
234000393,73,237000670,B,51590.0
234000393,74,237000669,B,52660.0
234000393,75,237000667,B,53830.0
234000393,76,237000666,B,54360.0
234000393,77,237000665,B,54770.0
234000512,3,230000054,F,570.0
234000512,4,230000053,F,1060.0
234000512,5,230000052,F,2380.0
234000512,6,230000051,F,2790.0
234000512,7,230000050,F,3190.0
234000512,8,230000049,F,3690.0
234000512,9,230000103,F,4200.0
234000512,10,230001027,F,5050.0
234000512,11,237000984,F,6620.0
234000512,12,237000985,F,6940.0
234000512,13,237000429,F,7330.0
234000512,14,237000428,F,8130.0
234000512,15,237000427,B,8730.0
234000512,16,237000426,B,13520.0
234000512,17,237000425,B,14300.0
234000512,18,237000986,B,14710.0
234000512,19,230001028,B,16620.0
234000512,20,230000063,B,18000.0
234000512,21,230000062,B,18490.0
234000512,22,230000061,B,18910.0
234000512,23,230000060,B,19310.0
234000512,24,230000059,B,20600.0
234000512,25,230000058,B,21150.0
234000512,26,230000057,B,21360.0
234000512,27,230000101,B,21600.0
234000514,1,230000101,F,
234000514,2,230000248,F,1250.0
234000514,3,230000994,F,1930.0
234000514,4,230000504,F,2710.0
234000514,5,230000506,F,3000.0
234000514,6,230000508,F,3350.0
234000514,7,230000510,F,4300.0
234000514,8,230001287,F,4760.0
234000514,9,230000997,F,5640.0
234000514,10,230000998,F,5960.0
234000514,11,230000999,F,6750.0
234000514,12,230001000,F,7080.0
234000514,13,230001001,F,7960.0
234000514,14,230001002,B,8490.0
234000514,15,230001212,B,8890.0
234000514,16,230000521,B,10460.0
234000514,17,230000503,B,11670.0
234000514,18,230000501,B,12590.0
234000514,19,230001006,B,12870.0
234000514,20,230000515,B,13620.0
234000514,21,230000513,B,14280.0
234000514,22,230000511,B,14860.0
234000514,23,230000509,B,15830.0
234000514,24,230000507,B,16180.0
234000514,25,230000505,B,16500.0
234000514,26,230001007,B,17250.0
234000514,27,230000247,B,17950.0
234000514,28,230000250,B,18940.0
234000517,1,230000101,F,
234000517,2,230000248,F,1250.0
234000517,3,230000994,F,1930.0
234000517,4,230000504,F,2710.0
234000517,5,230000506,F,3000.0
234000517,6,230000508,F,3350.0
234000517,7,230000510,F,4300.0
234000517,8,230001287,F,4760.0
234000517,9,230001288,F,5020.0
234000517,10,230001291,F,6650.0
234000517,11,230001213,F,6950.0
234000517,12,230001214,F,7590.0
234000517,13,230001215,F,8120.0
234000517,14,230001216,F,8900.0
234000517,15,230001135,B,9180.0
234000517,16,230001217,B,9490.0
234000517,17,230001294,B,10560.0
234000517,18,230001218,B,12210.0
234000517,19,230001219,B,12850.0
234000517,20,230001003,B,13180.0
234000517,21,230000995,B,15130.0
234000416,17,237000670,B,6700.0
234000416,18,237000669,B,7770.0
234000416,19,237000667,B,8940.0
234000416,20,237000666,B,9470.0
234000416,21,237000665,B,9880.0
234000416,22,237000664,B,10110.0
234000416,23,237000324,B,10870.0
234000418,1,237000666,F,
234000418,2,237000665,F,410.0
234000418,3,237000664,F,640.0
234000418,4,237000324,F,1400.0
234000418,5,237000536,F,2910.0
234000418,6,237000535,F,3210.0
234000418,7,237001126,F,3510.0
234000418,8,237000533,F,4180.0
234000418,9,237000532,F,4420.0
234000418,10,237000530,F,5030.0
234000418,11,237000529,F,5640.0
234000418,12,237000528,F,6070.0
234000418,13,237000527,F,6760.0
234000418,14,237000526,F,7700.0
234000418,15,237000525,F,8190.0
234000418,16,237000524,F,9170.0
234000418,17,237000523,F,9600.0
234000418,18,237000522,F,10050.0
234000418,19,237000521,F,10890.0
234000418,20,237000520,F,11650.0
234000418,21,237000519,F,12540.0
234000418,22,237000518,F,13460.0
234000418,23,237000517,F,13760.0
234000418,24,237001156,F,14190.0
234000418,25,237001157,F,14650.0
234000418,26,237000516,F,15530.0
234000418,27,237000515,F,16040.0
234000418,28,237000811,F,16350.0
234000418,29,237000813,B,16660.0
234000418,30,237000812,B,17000.0
234000418,31,237000566,B,17310.0
234000418,32,237000565,B,17810.0
234000418,33,237001192,B,18700.0
234000418,34,237001127,B,19170.0
234000418,35,237000564,B,19610.0
234000418,36,237000563,B,19910.0
234000418,37,237000562,B,21080.0
234000418,38,237000561,B,22010.0
234000418,39,237000560,B,22720.0
234000418,40,237000559,B,23590.0
234000418,41,237000558,B,24070.0
234000418,42,237000557,B,24420.0
234000418,43,237000556,B,25410.0
234000418,44,237000555,B,25930.0
234000418,45,237000554,B,26870.0
234000418,46,237000553,B,27580.0
234000418,47,237000552,B,28040.0
234000418,48,237000551,B,28610.0
234000418,49,237000549,B,29230.0
234000418,50,237000548,B,29450.0
234000418,51,237000547,B,30020.0
234000418,52,237000546,B,30400.0
234000418,53,237000545,B,30650.0
234000418,54,237000327,B,32110.0
234000418,55,237000663,B,32890.0
234000418,56,237000662,B,33180.0
234000418,57,237000661,B,33540.0
234000424,1,237000327,F,
234000424,2,237000909,F,360.0
234000424,3,237000537,F,730.0
234000424,4,237000666,F,2040.0
234000424,5,237000665,F,2450.0
234000424,6,237000542,F,2840.0
234000424,7,237000987,F,3280.0
234000424,8,237001053,F,4650.0
234000466,21,230000315,F,11700.0
234000466,22,230001055,F,12440.0
234000466,23,230000568,F,12940.0
234000466,24,230001242,F,13840.0
234000466,25,230000289,F,14360.0
234000466,26,230000291,B,15390.0
234000466,27,230000290,B,16410.0
234000466,28,230000288,B,16930.0
234000466,29,230000294,B,17800.0
234000466,30,230000978,B,18300.0
234000466,31,230000314,B,19070.0
234000466,32,230000317,B,19370.0
234000466,33,230001505,B,19870.0
234000466,34,230001056,B,20340.0
234000466,35,230000313,B,20850.0
234000466,36,230001554,B,21180.0
234000466,37,230000311,B,21400.0
234000466,38,230001455,B,21640.0
234000466,39,230001457,B,22310.0
234000466,40,230000160,B,22590.0
234000466,41,230000159,B,23740.0
234000466,42,230000158,B,24130.0
234000466,43,230000157,B,24840.0
234000466,44,230000156,B,25640.0
234000466,45,230000155,B,26690.0
234000466,46,230001259,B,27180.0
234000466,47,230000035,B,27510.0
234000466,48,230000034,B,27930.0
234000466,49,230000499,B,28510.0
234000466,50,230000892,B,29300.0
234000466,51,230001531,B,29600.0
234000466,52,230001210,B,30300.0
234000468,1,230001276,F,
234000468,2,230001539,F,600.0
234000468,3,230000891,F,940.0
234000468,4,230000150,F,1830.0
234000468,5,230000038,F,2400.0
234000468,6,230000087,F,2850.0
234000468,7,230000037,F,3150.0
234000468,8,230000036,F,3390.0
234000468,9,230000035,F,3750.0
234000468,10,230000034,F,4170.0
234000468,11,230000252,F,4540.0
234000468,12,230000253,F,4850.0
234000468,13,230000254,F,5430.0
234000468,14,230000027,F,5830.0
234000468,15,230000026,F,6310.0
234000468,16,230000255,F,7290.0
234000468,17,230000256,F,7680.0
234000468,18,230001236,F,8200.0
234000468,19,230000601,F,8540.0
234000468,20,230000283,F,8760.0
234000468,21,230001526,F,9260.0
234000468,22,230000482,F,9860.0
234000468,23,230001040,F,10180.0
234000468,24,230000294,F,10880.0
234000468,25,230000978,F,11380.0
234000468,26,230000314,F,12150.0
234000468,27,230000317,F,12450.0
234000468,28,230001505,F,12950.0
234000468,29,230001056,F,13420.0
234000468,30,230001038,B,14530.0
234000468,31,230000312,B,15030.0
234000468,32,230001053,B,15500.0
234000468,33,230001506,B,16080.0
234000538,5,230000097,F,1770.0
234000538,6,230000231,F,2510.0
234000538,7,230000096,F,3310.0
234000538,8,230000095,F,3920.0
234000538,9,230000094,F,4740.0
234000538,10,230000093,F,5360.0
234000538,11,230000092,F,5870.0
234000538,12,230000091,F,6710.0
234000538,13,230000230,F,7030.0
234000393,78,237000664,B,55000.0
234000393,79,237000324,B,55760.0
234000396,1,237000327,F,
234000396,2,237000326,F,1120.0
234000396,3,237000538,F,1780.0
234000396,4,237000662,F,2060.0
234000396,5,237000661,F,2420.0
234000396,6,237000660,F,3070.0
234000396,7,237000659,F,3710.0
234000396,8,237000658,F,4140.0
234000396,9,237000656,F,4990.0
234000396,10,237000889,F,5610.0
234000396,11,237000654,F,5910.0
234000396,12,237000653,F,6570.0
234000448,63,237001198,B,40570.0
234000448,64,237001200,B,41860.0
234000448,65,237001202,B,42680.0
234000448,66,237000567,B,43020.0
234000448,67,237000811,B,44200.0
234000448,68,237000813,B,44600.0
234000448,69,237000896,B,45380.0
234000448,70,237000825,B,46370.0
234000448,71,237000824,B,46910.0
234000448,72,230000246,B,47280.0
234000448,73,230000945,B,48780.0
234000448,74,230000241,B,49690.0
234000448,75,230000381,B,50070.0
234000448,76,230000383,B,50500.0
234000448,77,230000953,B,50760.0
234000448,78,230001119,B,50980.0
234000448,79,230000239,B,51530.0
234000448,80,230000044,B,52150.0
234000448,81,230000043,B,52680.0
234000448,82,230000042,B,53560.0
234000448,83,230000606,B,54020.0
234000448,84,230001150,B,54640.0
234000448,85,230000605,B,55140.0
234000448,86,230000146,B,55390.0
234000448,87,230000041,B,55880.0
234000448,88,230000040,B,56540.0
234000448,89,230000039,B,57250.0
234000448,90,230000186,B,58300.0
234000448,91,230001304,B,58980.0
234000448,92,230000251,B,59360.0
234000449,1,230001276,F,
234000449,2,230001539,F,600.0
234000449,3,230001304,F,2030.0
234000449,4,230001441,F,2480.0
234000449,5,230000184,F,3010.0
234000449,6,230000183,F,3430.0
234000449,7,230000182,F,3830.0
234000449,8,230000181,F,4040.0
234000449,9,230000180,F,4380.0
234000449,10,230000179,F,4890.0
234000449,11,230000218,F,5270.0
234000449,12,230000178,F,5980.0
234000449,13,230000217,F,7010.0
234000449,14,230000216,F,7730.0
234000449,15,230000215,F,8390.0
234000449,16,230000606,F,9130.0
234000449,17,230001150,F,9750.0
234000449,18,230000605,F,10250.0
234000449,19,230000214,F,10660.0
234000449,20,230000213,F,10910.0
234000449,21,230000212,F,11650.0
234000449,22,230000237,F,12300.0
234000449,23,230000394,F,12760.0
234000449,24,230000397,F,13660.0
234000449,25,230000401,F,14320.0
234000449,26,230000403,F,14480.0
234000449,27,230000405,F,15120.0
234000449,28,230000420,F,16250.0
234000449,29,230001123,F,17890.0
234000517,22,230000511,B,15480.0
234000517,23,230000509,B,16450.0
234000517,24,230000507,B,16800.0
234000517,25,230000505,B,17120.0
234000517,26,230001007,B,17870.0
234000517,27,230000247,B,18570.0
234000517,28,230000250,B,19560.0
234000519,1,230000101,F,
234000519,2,230000248,F,1250.0
234000358,30,240000872,F,25970.0
234000358,31,240000873,F,26620.0
234000358,32,240000550,F,27130.0
234000358,33,240000410,F,27530.0
234000358,34,240001131,F,28130.0
234000358,35,240001130,F,28500.0
234000358,36,240001062,F,29130.0
234000358,37,240000549,F,29410.0
234000358,38,240000535,F,32190.0
234000358,39,240000543,F,33550.0
234000358,40,240000869,F,33980.0
234000358,41,240000545,F,34590.0
234000358,42,240000867,F,35210.0
234000358,43,240000865,F,35690.0
234000358,44,240000862,F,36640.0
234000358,45,240000863,F,37200.0
234000358,46,240000525,B,38110.0
234000358,47,240000524,B,38160.0
234000358,48,240000864,B,39070.0
234000358,49,240000861,B,39620.0
234000358,50,240000866,B,40580.0
234000358,51,240000868,B,41060.0
234000358,52,240000546,B,41680.0
234000358,53,240000870,B,42300.0
234000358,54,240000544,B,42730.0
234000358,55,240000537,B,44090.0
234000358,56,240000550,B,46840.0
234000358,57,240000410,B,47240.0
234000358,58,240001131,B,47840.0
234000358,59,240001130,B,48210.0
234000358,60,240001062,B,48840.0
234000358,61,240000549,B,49120.0
234000358,62,240000874,B,49640.0
234000358,63,240000871,B,50290.0
234000358,64,240000580,B,50650.0
234000358,65,240000876,B,52900.0
234000358,66,240000571,B,53440.0
234000358,67,240000562,B,54000.0
234000358,68,237000066,B,54910.0
234000358,69,237000065,B,55570.0
234000358,70,237000064,B,56870.0
234000358,71,237000091,B,57500.0
234000358,72,237000090,B,58380.0
234000358,73,237000089,B,59370.0
234000358,74,237000088,B,59870.0
234000358,75,237000087,B,60090.0
234000358,76,237000086,B,61520.0
234000358,77,237000085,B,62360.0
234000358,78,237000964,B,63530.0
234000358,79,237000083,B,65220.0
234000358,80,237001190,B,65670.0
234000358,81,237001186,B,65990.0
234000358,82,237000152,B,66360.0
234000358,83,237000151,B,67770.0
234000358,84,237001078,B,68020.0
234000358,85,237000308,B,69190.0
234000358,86,237000307,B,70320.0
234000358,87,237000994,B,71050.0
234000358,88,237000306,B,71340.0
234000358,89,237000305,B,71780.0
234000358,90,237000992,B,73040.0
234000358,91,237000666,B,74430.0
234000358,92,237000665,B,74840.0
234000424,9,237000194,F,4960.0
234000424,10,237000193,F,6000.0
234000424,11,237000241,F,6410.0
234000424,12,237000240,F,7170.0
234000424,13,237000234,F,7810.0
234000460,18,230000414,F,15930.0
234000460,19,230000412,F,16530.0
234000460,20,230001116,F,17950.0
234000460,21,230000406,F,18290.0
234000460,22,230000404,F,19010.0
234000460,23,230000402,F,19150.0
234000460,24,230000400,F,19580.0
234000460,25,230000398,F,19810.0
234000460,26,230000395,F,20670.0
234000460,27,230000044,F,21380.0
234000460,28,230000043,F,21910.0
234000460,29,230000042,F,22790.0
234000460,30,230000606,F,23250.0
234000460,31,230001150,F,23870.0
234000460,32,230000605,F,24370.0
234000460,33,230000146,F,24620.0
234000460,34,230000041,F,25110.0
234000460,35,230000040,F,25770.0
234000460,36,230000039,F,26480.0
234000460,37,230000186,F,27530.0
234000460,38,230001304,F,28210.0
234000460,39,230000251,F,28590.0
234000460,40,230000179,F,28890.0
234000460,41,230000892,F,29550.0
234000460,42,230001531,F,29850.0
234000460,43,230001210,B,30550.0
234000461,1,230000201,F,
234000461,2,230000200,F,450.0
234000461,3,230000199,F,930.0
234000461,4,230000198,F,1470.0
234000461,5,230000197,F,1960.0
234000461,6,230000196,F,2260.0
234000461,7,230000195,F,2570.0
234000461,8,230000989,F,2990.0
234000461,9,230000193,F,3410.0
234000461,10,230000192,F,3840.0
234000461,11,230000191,F,4460.0
234000461,12,230001211,F,5390.0
234000461,13,230000961,F,6710.0
234000461,14,230000464,F,7050.0
234000461,15,230001156,F,7480.0
234000461,16,230000864,F,7700.0
234000461,17,230000041,F,8340.0
234000461,18,230000040,F,9000.0
234000461,19,230000039,F,9710.0
234000461,20,230000186,F,10760.0
234000461,21,230001304,F,11440.0
234000461,22,230000251,B,11820.0
234000461,23,230000184,B,12420.0
234000461,24,230000183,B,12840.0
234000461,25,230000149,B,13180.0
234000461,26,230000148,B,13580.0
234000461,27,230000147,B,14640.0
234000461,28,230001277,B,15420.0
234000461,29,230000145,B,15990.0
234000461,30,230000144,B,16380.0
234000461,31,230000143,B,17490.0
234000461,32,230001232,B,17880.0
234000461,33,230001456,B,18550.0
234000461,34,230000310,B,18790.0
234000461,35,230001553,B,19000.0
234000461,36,230000312,B,19330.0
234000461,37,230001053,B,19800.0
234000461,38,230001506,B,20380.0
234000461,39,230000318,B,20860.0
234000461,40,230000315,B,21110.0
234000461,41,230001055,B,21850.0
234000461,42,230000568,B,22350.0
234000538,14,230001025,F,7620.0
234000538,15,230000765,F,8920.0
234000538,16,230000774,F,9510.0
234000538,17,230000913,F,9730.0
234000538,18,230000776,F,10030.0
234000538,19,230000618,F,10730.0
234000538,20,230000777,F,10880.0
234000538,21,230000910,F,11230.0
234000538,22,230000780,F,12610.0
234000538,23,230000909,F,12740.0
234000538,24,230000604,F,13790.0
234000538,25,230000602,B,15670.0
234000538,26,230000781,B,17270.0
234000538,27,230000603,B,18460.0
234000538,28,230000908,B,19490.0
234000538,29,230000779,B,19640.0
234000538,30,230000911,B,21020.0
234000538,31,230000778,B,21370.0
234000538,32,230000619,B,21520.0
234000538,33,230000775,B,22220.0
234000538,34,230000912,B,22490.0
234000538,35,230000782,B,22700.0
234000538,36,230000766,B,23330.0
234000538,37,230000229,B,25200.0
234000538,38,230000114,B,25480.0
234000538,39,230000113,B,26320.0
234000538,40,230000112,B,26860.0
234000538,41,230000111,B,27480.0
234000538,42,230000110,B,28160.0
234000538,43,230000109,B,28870.0
234000538,44,230000108,B,29670.0
234000538,45,230000107,B,30360.0
234000538,46,230000106,B,30710.0
234000538,47,230000105,B,31120.0
234000538,48,230000232,B,31890.0
234000538,49,230000104,B,32260.0
234000540,1,230000056,F,
234000540,2,230000233,F,340.0
234000540,3,230000099,F,1160.0
234000540,4,230000098,F,1390.0
234000540,5,230000097,F,1770.0
234000540,6,230000231,F,2510.0
234000540,7,230000096,F,3310.0
234000540,8,230000095,F,3920.0
234000540,9,230000094,F,4740.0
234000540,10,230000093,F,5360.0
234000540,11,230000092,F,5870.0
234000540,12,230000091,F,6710.0
234000540,13,230000230,F,7030.0
234000540,14,230001025,F,7620.0
234000540,15,230000765,F,8920.0
234000540,16,230000774,F,9510.0
234000540,17,230000913,F,9730.0
234000540,18,230000776,F,10030.0
234000540,19,230000618,F,10730.0
234000540,20,230000788,F,11400.0
234000540,21,230000791,F,11790.0
234000540,22,230000792,F,11980.0
234000540,23,230000790,F,12340.0
234000540,24,230001197,F,12560.0
234000540,25,230001198,F,13120.0
234000540,26,230001199,F,13420.0
234000540,27,230000795,F,13620.0
234000540,28,230000797,F,13990.0
234000540,29,230001200,F,14310.0
234000540,30,230000799,F,15300.0
234000540,31,230000801,F,16140.0
234000540,32,230001072,F,16990.0
234000540,33,230000808,F,17610.0
234000540,34,230000604,F,19220.0
234000540,35,230000602,B,21100.0
234000540,36,230000603,B,23200.0
234000540,37,230000908,B,24230.0
234000449,30,230001124,F,18550.0
234000449,31,230001126,F,19110.0
234000449,32,230001127,F,19530.0
234000449,33,230001332,F,19750.0
234000449,34,230001302,F,20590.0
234000449,35,230001333,F,21060.0
234000449,36,230001509,F,22690.0
234000449,37,230001335,F,23120.0
234000449,38,230001353,F,23490.0
234000449,39,230001339,B,24050.0
234000449,40,230001338,B,24670.0
234000449,41,230001336,B,25040.0
234000449,42,230001508,B,25480.0
234000449,43,230001334,B,27120.0
234000449,44,230001130,B,27590.0
234000449,45,230001128,B,28590.0
234000449,46,230001129,B,29010.0
234000449,47,230001125,B,29580.0
234000449,48,230000943,B,30270.0
234000449,49,230000769,B,30830.0
234000449,50,230000421,B,31900.0
234000449,51,230000406,B,32980.0
234000449,52,230000404,B,33700.0
234000449,53,230000402,B,33840.0
234000478,45,230000218,B,23920.0
234000478,46,230000178,B,24630.0
234000478,47,230000217,B,25660.0
234000478,48,230000216,B,26380.0
234000478,49,230000215,B,27040.0
234000478,50,230000606,B,27780.0
234000478,51,230001151,B,28240.0
234000478,52,230000608,B,28660.0
234000478,53,230001153,B,28920.0
234000478,54,230001442,B,29150.0
234000478,55,230001415,B,29480.0
234000478,56,230000611,B,30630.0
234000478,57,230000237,B,31370.0
234000478,58,230000394,B,31830.0
234000478,59,230000396,B,32960.0
234000479,1,230000003,F,
234000479,2,230000184,F,350.0
234000479,3,230000183,F,850.0
234000479,4,230000182,F,1250.0
234000479,5,230000181,F,1450.0
234000479,6,230000180,F,1780.0
234000479,7,230000179,F,2280.0
234000479,8,230000892,F,2920.0
234000479,9,230000141,B,3820.0
234000479,10,230000639,B,5300.0
234000479,11,230000186,B,5940.0
234000479,12,230001304,B,6610.0
234000479,13,230000003,B,7070.0
234000480,1,230001276,F,
234000480,2,230001539,F,600.0
234000480,3,230001304,F,2030.0
234000480,4,230000251,F,2410.0
234000480,5,230000184,F,3010.0
234000480,6,230000183,F,3430.0
234000480,7,230000182,F,3830.0
234000480,8,230000181,F,4040.0
234000480,9,230000180,F,4380.0
234000480,10,230000179,F,4890.0
234000480,11,230000218,F,5270.0
234000480,12,230000178,F,5980.0
234000480,13,230000217,F,7010.0
234000480,14,230001094,F,7750.0
234000480,15,230001313,F,8470.0
234000480,16,230001314,B,8640.0
234000480,17,230001083,B,9710.0
234000480,18,230000042,B,10910.0
234000480,19,230000041,B,11360.0
234000480,20,230000040,B,12020.0
234000480,21,230000039,B,12730.0
234000358,93,237000664,B,75070.0
234000358,94,237000324,B,75830.0
234000360,1,240001061,F,
234000360,2,240000549,F,390.0
234000360,3,240000874,F,930.0
